product_name,product_url,category,status,stars
Website & Mobile App Developing Service,https://yoshops.com/products/website-mobile-app-developing-service,Chennai,NULL,NULL
Peer to Peer Lending Service,https://yoshops.com/products/peer-to-peer-lending-service,Chennai,NULL,NULL
Digital Marketing Internship Training Program,https://yoshops.com/products/digital-marketing-internship-training-program1,Chennai,Reviewd,5.0 star rating
Human Resource Internship Training Program,https://yoshops.com/products/human-resource-internship-training-program1,Chennai,Reviewd,5.0 star rating
Content Writing Internship Training Program,https://yoshops.com/products/content-writing-internship-training-program1,Chennai,NULL,NULL
HR and Digital Marketing Dual Training Internship Course,https://yoshops.com/products/hr-and-digital-marketing-dual-training-internship-course1,Chennai,NULL,NULL
SAP MM Business Analyst Internship Training Program,https://yoshops.com/products/sap-mm-business-analyst-internship-training-program,Chennai,NULL,NULL
Business Development Internship Training Program,https://yoshops.com/products/business-development-internship-training-program1,Chennai,NULL,NULL
HR and Finance Dual Internship Training Course,https://yoshops.com/products/hr-and-finance-dual-internship-training-course1,Chennai,NULL,NULL
"ONLINE TUITION FOR CLASS STD 1, STD 2 And STD 3 (FREE 5 DAYS DEMO CLASS)",https://yoshops.com/products/online-tuition-for-class-std-1-std-2-and-std-3-free-5-days-demo-class,Chennai,NULL,NULL
ONLINE CLASSES for STD 6 STD 7 STD 8 (FREE 5 DAYS DEMO CBSE),https://yoshops.com/products/online-tuition-for-class-6th-to-8th-free-5-days-demo-class,Chennai,NULL,NULL
YouTuber Prabeen Kumar -YouTube Channel-3 Subscriber-504 Instagram Follower-3k,https://yoshops.com/products/youtuber-prabeen-kumar-youtube-channel-3-subscriber-504-instagram-follower-3k,Chennai,NULL,NULL
YouTuber Dipti Mishra -Subscriber-816 Instagram Follower-2k,https://yoshops.com/products/youtuber-dipti-mishra-subscriber-816-instagram-follower-2k,Chennai,NULL,NULL
ONLINE CLASSES for STD 9 and STD 10 (FREE 5 DAYS DEMO CBSE),https://yoshops.com/products/online-tuition-for-class-9th-to-10th-free-5-days-demo-class,Chennai,NULL,NULL
Finance Internship Training Program,https://yoshops.com/products/finance-internship-training-program1,Chennai,Reviewd,5.0 star rating
Computer Coding Class for Kids STD 1 to STD 10 (Free 5 Demo Classes),https://yoshops.com/products/computer-coding-class-for-kids-grade-1-10-std-1-to-std-10-5-free-demo-class,Chennai,NULL,NULL
Math and Finance Classes for Kids STD 1 to STD 10 (Free 5 Demo Classes),https://yoshops.com/products/math-and-finance-classes-for-kids-grade-1-10-std-1-to-std-10-5-free-demo-classes,Chennai,NULL,NULL
Spoken English Classes For Kids (STD 1 to STD 10) Free 5 Demo Class,https://yoshops.com/products/spoken-english-classes-for-kids-std-1-to-std-10-5-free-demo-class,Chennai,NULL,NULL
Maths and Computer Science Online Classes for STD 3 to STD 10 (FREE 5 DEMO CBSE Board),https://yoshops.com/products/maths-and-science-online-classes-for-std-9-and-std-10-free-5-demo-cbse-board,Chennai,NULL,NULL
Upstox,https://yoshops.com/products/upstox,Chennai,NULL,NULL
Olifair Day Cream Skin Lightening Cream for Women 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-day-cream-skin-lightening-cream-for-women-50-ml1,Chennai,Reviewd,5.0 star rating
Olifair Super Combo Pack(Olifair Night Cream and Day Cream),https://yoshops.com/products/olifair-super-combo-pack-olifair-night-cream-and-day-cream,Chennai,Reviewd,5.0 star rating
OLIFAIR Activated Charcoal Bleach With Tea Tree Essential Oil (335gm)(Riya Fruity Soap Free),https://yoshops.com/products/olifair-activated-charcoal-bleach-with-tea-tree-essential-oil-335gm,Chennai,Reviewd,5.0 star rating
OLIFAIR Unisex Butter Organic Bleach (335 gm)(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-butter-organic-bleach-335-gm1,Chennai,Reviewd,5.0 star rating
Olifair Gold and Charcoal Whitening Soap (Pack of 2) 200 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-gold-and-charcoal-whitening-soap-pack-of-2-200-gm1,Chennai,Reviewd,5.0 star rating
Olifair Ultra Gold Whitening Soap (Pack of 4) 400 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-ultra-gold-whitening-soap-pack-of-4-400-gm,Chennai,Reviewd,5.0 star rating
Olifair Ultra Gold Whitening Soap (Pack of 6) 600 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-ultra-gold-whitening-soap-pack-of-6-600-gm,Chennai,Reviewd,5.0 star rating
Olifair Charcoal Whitening Soap 120 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-charcoal-whitening-soap-120-gm,Chennai,Reviewd,5.0 star rating
"Olifair Facial Kit Combo Pack (Gold, Charcoal, Lightening, Seaweed, Wrinkle) 750 gm(Riya Fruity Soap Free)",https://yoshops.com/products/olifair-facial-kit-combo-pack-gold-charcoal-lightening-seaweed-wrinkle-750-gm,Chennai,Reviewd,5.0 star rating
OLIFAIR Skin Lightening Facial Kit for Face 150 gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-skin-lightening-facial-kit-for-face-150-gm1,Chennai,Reviewd,5.0 star rating
OLIFAIR Unisex Age lock And Wrinkle Facial Kit 150Gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-age-lock-and-wrinkle-facial-kit-150gm,Chennai,Reviewd,5.0 star rating
OLIFAIR Unisex Gold Facial Kit For Healthy Skin 150gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-gold-facial-kit-for-healthy-skin-150gm,Chennai,Reviewd,5.0 star rating
OLIFAIR Activated Charcoal Face Kit With Tea Tree Essential Oil 150gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-activated-charcoal-face-kit-with-tea-tree-essential-oil-150gm,Chennai,Reviewd,5.0 star rating
OLIFAIR Unisex Seaweed Facial Kit Pack 150gm(Riya Fruity Soap Free),https://yoshops.com/products/olifair-unisex-seaweed-facial-kit-pack-150gm,Chennai,Reviewd,5.0 star rating
Olifair Activated Carbon + Kerovita Gel Refreshing Face Wash 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-activated-carbon-kerovita-gel-refreshing-face-wash-50-ml,Chennai,Reviewd,5.0 star rating
Olifair Gold Radiance Face Wash for All Skin Types - 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-gold-radiance-face-wash-for-all-skin-types-50-ml,Chennai,Reviewd,5.0 star rating
Olifair Hydrating Spot Reduction Face Wash - 50ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-hydrating-spot-reduction-face-wash-50ml,Chennai,NULL,NULL
Olifair Pro-Vitamin C Face Wash - 50 ml (Riya Fruity Soap Free),https://yoshops.com/products/olifair-pro-vitamin-c-face-wash-50-ml,Chennai,NULL,NULL
Olifair Saffron Face Wash - 120 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-saffron-face-wash-120-ml-free-riya-fruity-soap,Chennai,Reviewd,5.0 star rating
Olifair Active Light Sunscreen SPF30 - 50 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-active-light-sunscreen-spf30-50-ml-free-riya-fruity-soap1,Chennai,NULL,NULL
Olifair Active Light Sunscreen SPF 50 - 50 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-active-light-sunscreen-spf-50-50-ml-free-riya-fruity-soap,Chennai,NULL,NULL
Olifair Active Light Sunscreen SPF 70 - 50 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-active-light-sunscreen-spf-70-50-ml-free-riya-fruity-soap,Chennai,NULL,NULL
Olifair Active Light Sunscreen SPF 90 - 50 ml (Free Riya Fruity Soap),https://yoshops.com/products/olifair-active-light-sunscreen-spf-90-50-ml-free-riya-fruity-soap,Chennai,Reviewd,5.0 star rating
OLIFAIR Detoxifying Gold Peel Off Mask - 25 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-detoxifying-gold-peel-off-mask-25-gm-free-riya-fruity-soap,Chennai,NULL,NULL
OLIFAIR Alkaline De-Tan Scrub - 350 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-alkaline-de-tan-scrub-350-gm-free-riya-fruity-soap,Chennai,NULL,NULL
OLIFAIR Alkaline De-Tan Masque - 350 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-alkaline-de-tan-masque-350-gm-free-riya-fruity-soap,Chennai,NULL,NULL
OLIFAIR Alkaline De-Tan Wash - 350 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-alkaline-de-tan-wash-350-gm-free-riya-fruity-soap,Chennai,NULL,NULL
OLIFAIR Alkaline De-Tan Cream White - 350 gm (Free Riya Fruity Soap),https://yoshops.com/products/olifair-alkaline-de-tan-cream-white-350-gm-free-riya-fruity-soap,Chennai,Reviewd,5.0 star rating
YouTuber Akshay Bhansali YouTube Channel name - Experiment World and Subscriber- 133,https://yoshops.com/products/youtuber-akshay-bhansali-youtube-channel-name-experiment-world-and-subscriber-133,Chennai,Reviewd,5.0 star rating
Hindi Class For STD 1 to STD 10 Free 5 Demo Class,https://yoshops.com/products/hindi-class-for-std-1-to-std-10-free-5-demo-class,Chennai,Reviewd,5.0 star rating
Carpenter Service and Wood Worker Supply Service,https://yoshops.com/products/carpenter-service-and-wood-worker-supply-service,Chennai,NULL,NULL
Chhota Investor The Small Investment Service,https://yoshops.com/products/chhota-investor-the-small-investment-service,Chennai,NULL,NULL
"Hammer Smart Watch Pulse 2.0 with Blood Oxygen Monitoring,Calling and Activity Tracker",https://yoshops.com/products/hammer-smart-watch-pulse-2-0-with-blood-oxygen-monitoring-calling-and-activity-tracker,Chennai,Reviewd,5.0 star rating
Hammer KO 2.0 Sports Truly Wireless Earbuds with Type C Bluetooth 5.0 Headset(Black),https://yoshops.com/products/hammer-ko-2-0-sports-truly-wireless-earbuds-with-type-c-bluetooth-5-0-headset-black1,Chennai,NULL,NULL
Hammer Sting Lite In-Ear Wireless Bluetooth Neckband Earphones Black,https://yoshops.com/products/hammer-sting-lite-in-ear-wireless-bluetooth-neckband-earphones-black,Chennai,NULL,NULL
"Hammer Airflow True Wireless Earbuds (Blue), 5 Hours Playtime, with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbuds-blue-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Chennai,NULL,NULL
"Hammer Pulse Oximeter Unisex Smartwatch with Body-Temp Sensor Monitoring, Calling and Activity Tracker",https://yoshops.com/products/hammer-pulse-oximeter-unisex-smartwatch-with-body-temp-sensor-monitoring-calling-and-activity-tracker,Chennai,NULL,NULL
Hammer Sting 2.0 Wireless Bluetooth Neckband Earphones Black with Long Battery Life,https://yoshops.com/products/hammer-sting-2-0-wireless-bluetooth-neckband-earphones-black-with-long-battery-life,Chennai,NULL,NULL
BBA Online Class Live Tuition Training Program with INTERNSHIP,https://yoshops.com/products/bba-online-class-live-tuition-training-program-with-internship,Chennai,NULL,NULL
B.TECH Online Class Live Tuition Training Program with INTERNSHIP,https://yoshops.com/products/b-tech-online-class-live-tuition-training-program-with-internship,Chennai,Reviewd,5.0 star rating
"YouTuber Deepak Kumar YouTube Channel: Technical Exam and Sports Gyaani Subscriber- 7k,68k",https://yoshops.com/products/youtuber-deepak-kumar-youtube-channel-technical-exam-and-sports-gyaani-subscriber-7k-68k,Chennai,NULL,NULL
Summer Internship Gift,https://yoshops.com/products/summer-internship-gift,Mumbai,Reviewd,4.6 star rating
Refer and Earn Rs.2000 and Get Free Partnership Gift,https://yoshops.com/products/refer-and-earn-rs-2000-and-get-free-partnership-gift,Mumbai,Reviewd,5.0 star rating
Data Science Internship Training Program,https://yoshops.com/products/data-science-internship-training-program,Mumbai,Reviewd,5.0 star rating
Blockchain Developer Internship Training Program,https://yoshops.com/products/blockchain-developer-internship-training-program1,Mumbai,Reviewd,5.0 star rating
Hospitality Internship Training Program,https://yoshops.com/products/hospitality-internship-training-program1,Mumbai,Reviewd,5.0 star rating
Cyber Security Internship Training Program,https://yoshops.com/products/cyber-security-internship-training-program,Mumbai,Reviewd,5.0 star rating
Artificial Intelligence and Machine learning Internship Training Program,https://yoshops.com/products/artificial-intelligence-and-machine-learning-internship-training-program,Mumbai,Reviewd,5.0 star rating
BigData Hadoop and Apache Spark Internship Training Program,https://yoshops.com/products/bigdata-hadoop-and-apache-spark-internship-training-program,Mumbai,Reviewd,5.0 star rating
"Upstox Free Demat & Trading Account Get Free Gift (Wallet,Bag,Earphone) Value of Rs.999 from Yoshops.com",https://yoshops.com/products/upstox-free-demat-trading-account-get-free-gift-wallet-bag-earphone-value-of-rs-999-from-yoshops-com,Mumbai,Reviewd,5.0 star rating
"ONLINE TUTION FOR CLASS- NURSERY,LKG,UKG(FREE 5 DAYS DEMO CLASS)",https://yoshops.com/products/online-tution-for-class-nursery-lkg-ukg-free-5-days-demo-class1,Mumbai,Reviewd,5.0 star rating
Web Design & Development Internship Training Program,https://yoshops.com/products/web-design-development-internship-training-program1,Mumbai,Reviewd,5.0 star rating
"Fun Activities for Kids LKG to STD 10(Singing, Dancing, Drawing, Craft, Music, Yoga, Karate)",https://yoshops.com/products/fun-activities-for-kids-lkg-to-std-10-singing-dancing-drawing-craft-music-yoga-karate,Mumbai,Reviewd,5.0 star rating
Drone Workshop Training Program,https://yoshops.com/products/drone-workshop-training-program,Mumbai,Reviewd,5.0 star rating
Sales and Marketing Internship Training Course,https://yoshops.com/products/sales-and-marketing-internship-training-course1,Mumbai,NULL,NULL
ONLINE TUITION FOR STD 4 and STD 5(FREE 5 DAYS DEMO CBSE),https://yoshops.com/products/online-tuition-for-class-4th-5th-free-5-days-demo-class,Mumbai,NULL,NULL
Olifair Pearls Saffron and Radiant Effect Night Cream 50 ml(Riya Fruity Soap Free),https://yoshops.com/products/olifair-pearls-saffron-and-radiant-effect-night-cream-50ml,Mumbai,NULL,NULL
Free Gift Value of Rs.999 and Get Free Paytm Money Demat Account,https://yoshops.com/products/free-gift-value-of-rs-999-and-get-free-paytm-money-demat-account,Mumbai,NULL,NULL
YOLO Investor The Small Investment Service,https://yoshops.com/products/yolo-investor-the-small-investment-service,Mumbai,NULL,NULL
"Hammer Airflow True Wireless Earbud with Mic (Black & White), 5 Hours Playtime,with Magnetic Charging case (300mah),Built-in Voice Assistant & Bluetooth 5.0",https://yoshops.com/products/hammer-airflow-true-wireless-earbud-with-mic-black-white-5-hours-playtime-with-magnetic-charging-case-300mah-built-in-voice-assistant-bluetooth-5-0,Mumbai,NULL,NULL
Data Science Basic Training Program for Everyone(Age=10 to 60),https://yoshops.com/products/data-science-basic-training-program-for-everyone-age-10-t0-60,Mumbai,NULL,NULL
Panasonic Service center,https://yoshops.com/products/panasonic-service-center,Mumbai,NULL,NULL
Interior Designer Service,https://yoshops.com/products/interior-designer-service,Mumbai,Reviewd,5.0 star rating
Personal Finance Service,https://yoshops.com/products/financial-services,Mumbai,NULL,NULL
Digital Marketing Services,https://yoshops.com/products/digital-marketing-services,Mumbai,NULL,NULL
Labour Supply Service and Manpower Supply Service (Berhampur),https://yoshops.com/products/labour-supply-service-and-manpower-supply-service-berhampur,Mumbai,NULL,NULL
Movers Packer Service,https://yoshops.com/products/movers-packer-service,Mumbai,NULL,NULL
Plumbing Service and Plumber Service,https://yoshops.com/products/plumbing-service-and-plumber-service,Mumbai,NULL,NULL
Electrician Services,https://yoshops.com/products/electrician-services,Mumbai,NULL,NULL
Air Conditioner Service,https://yoshops.com/products/air-conditioner-service,Mumbai,NULL,NULL
Water Purifier Service,https://yoshops.com/products/water-purifier-service,Mumbai,NULL,NULL
Legal Services,https://yoshops.com/products/legal-services,Mumbai,NULL,NULL
Home Nursing Service,https://yoshops.com/products/home-nursing-service,Mumbai,NULL,NULL
Website & Mobile App Developing Service,https://yoshops.com/products/website-mobile-app-developing-service,Mumbai,NULL,NULL
Digital Marketing Internship Training Program,https://yoshops.com/products/digital-marketing-internship-training-program1,Mumbai,Reviewd,5.0 star rating
